location,source,target,ID,fuzzy,context,translator_comments,developer_comments
"S ""%%""",S_cfeac329,"(Глубже, давай. Я знаю, ты можешь... Аааа... да, так, подвигай пальцами... ммм)",,,,,
"S ""%%""",S_82acc6b9,"(Мммаа... Еще быстрее, больше, мне нужноо... Оооу... больше)",,,,,
"""%%""",narrator_ae9e1714,"Сара понимала, что она уже приближается к заветной цели. Она решила сосредоточиться на чувствах, закрыв свои глаза.",,,,,
"""%%""",narrator_468a75e2,Она все активнее работала своей рукой. Даже начали раздаваться негромкие хлюпающие звуки из ее промежности.,,,,,
"S ""%%""",S_51fad6c8,(Аххх... да... даааа... ДААААА...),,,,,
"S ""%%""",S_b639a28e,(Ммм... как хорошо...),,,,,
"""%%""",narrator_a2d24aa0,Тело Сары начало содрогаться в волнах удовольствия которые приходили от оргазма Сары.,,,,,
"S ""%%""",S_850d4822,(Аххх... Джим... это было хорошо... жалко только вот продолжения не будет...),,,,,
"S ""%%""",S_909775bd,(Ведь это только фантазия...),,,,,
"""%%""",narrator_3a075ff6,"Сара с облегчением выдохнула. Работа была сделана, и ей оставалось только лежать и наслаждаться последствиями.",,,,,
"""%%""",narrator_aab04944,Сара еще какое-то время просто лежала и получала удовольствие. Забыв обо всех своих проблемах.,,,,,
"""%%""",narrator_1e4051df,Некоторое время спустя.,,,,,
"S ""%%""",S_aa8adcb9,Джим меня уже не первый раз выручает. Хи-хи-хи.,,,,,
"S ""%%""",S_ab4433ed,"(Хи-хи, а почему бы и нет? Он же не узнает, да и у него... {size=-5}такой большой...{/size})",,,,,
"S ""%%""",S_1458fcd8,"(У него здоровенный член... Черт, у него реально хороший член. Он точно дрочит на меня каждый день. На эти дурацкие голограммы меня, ахм...)",,,,,
"""%%""",narrator_cb4af43d,"Сара задумчиво прикусила губу и положила свои пальцы на киску, мягко поглаживая себя.",,,,,
"S ""%%""",S_33b4d775,"(Хммм, я могу поймать его за этим в его комнате. Обнаженного, потного и дрочашего на мою голограму...)",,,,,
"S ""%%""",S_62bfdb31,"(Н-на меня. Кто знает, что он еще там делает...)",,,,,
"""%%""",narrator_78f7d38d,"Сара, мягко поглаживая свою грудь, закрыла глаза и стала живо воображать себе эту сцену.",,,,,
"S ""%%""",S_117ec2cf,"(Я уверена, он даже не заметил бы меня... слишком занятый наяриванием своего огромного члена.)",,,,,
"S ""%%""",S_1e90b245,"(И перед ним моя голая голограмма, просто... ахх.)",,,,,
"S ""%%""",S_0aef378d,"(Этот извращенец, он записал мой голос и, закрывая глаза, дрочит на него!)",,,,,
"""%%""",narrator_e3c10c23,"Сару возбудила эта мысль, она стала активнее двигать пальцами, теребя клитор. И, продолжая фантазировать, она сжала сосок между пальцев.",,,,,
"S ""%%""",S_32c175cb,"(Ааах, почему у него такой хороший член?! Он такой мудак... но его член....)",,,,,
"S ""%%""",S_3d184549,"(Ааа... К черту все, скину одежду и буду дрочить прямо тут. Он не увидит меня, ахх...)",,,,,
"S ""%%""",S_bce4f150,"(Ммм, он кончает, прямо на голограмму, не открывая глаз. И как всегда... ему мало, его член снова встает...)",,,,,
"""%%""",narrator_cab37dad,"Сара скользит пальчиками внутрь ее мокрой вагины, представляя все более развратные сценарии.",,,,,
"S ""%%""",S_074b1d0e,(У него такой здоровый... И наверняка крепкий... Он так торчит на меня...),,,,,
"""%%""",narrator_3b249fcc,"Сара вспомнила, как Стуков демонстрировал боеготовность своего главного калибра, и ее влагалище откликнулось искрами удовольствия.",,,,,
"S ""%%""",S_ac4e94b1,"(Да, малышка! Такой член растет не в каждых штанах! Крепкий! Толстый! Длинный!)",,,,,
"S ""%%""",S_05807f03,"(Ну и не беда, что мудаку достался... Некоторые вот своими пальчиками обходятся...)",,,,,
"""%%""",narrator_4ecd8923,"Сара сжала грудь горячей и мокрой от сока ладошкой и судорожно вздохнула, представляя, как Стуков грубо тычет своим торчащим членом в ее красивую грудь...",,,,,
"S ""%%""",S_6e8af6f5,"(О да!!! Его здоровенный болт толкает меня, как палка! Остались бы синяки... Но этот член... Здоровенная головка, тонущая в моей груди!)",,,,,
"S ""%%""",S_29b07ab0,"(Полегче, Стуков! Мне нравится твой член, но не ты!)",,,,,
"""%%""",narrator_88750de4,"Сара представила, как член Стукова медленными, круговыми движениями скользит по ее груди. Его здоровенная головка оставляла блестящий эякулят на ее нежной коже. Резкое, сиплое от возбуждения дыхание Стукова терранка услышала, как наяву.",,,,,
"S ""%%""",S_323851fa,"(Не торопись, жеребец! А что бы сказал этот извращенец? Хм...)",,,,,
"S ""%%""",S_aaecb688,"({i}'Да детка, мой член и твоя грудь созданы друг для друга.'{/i})",,,,,
"S ""%%""",S_d25f20ec,Ахх...,,,,,
"""%%""",narrator_d8fd4f1b,"В голове Сары это прозвучало очень знакомо, будто сам Стуков это сказал. Его дерзкий голос и ухмылка странным образом усилили ее возбуждение.",,,,,
"S ""%%""",S_59d43581,(А потом бы обязательно посмеялся своих идиотским смехом!),,,,,
"""%%""",narrator_11c66386,Сара сжала крепкий сосочек и смесь сладкой боли и наслаждения пронзила ее.,,,,,
"S ""%%""",S_b9df7aff,({i}'Твои сиськи самые классные! Я буду дрочить на них месяц!{/i}'),,,,,
"S ""%%""",S_579f21de,"(Да! Вот так сказал бы этот придурок, а потом ткнул бы меня своим огромным членом прямо в сосок! Это было бы так пошло и унизительно!)",,,,,
"""%%""",narrator_d95c3fae,"Пальчики Сары резко активизировались. Картина стоящего над ней Стукова с наглой ухмылкой на лице и огромным членом с багровой головкой, утопающей в ее упругой груди, едва не заставила терранку кончить.",,,,,
"S ""%%""",S_5d53d57b,"(Помедленнее, жеребец! Я хочу расслабиться за все те дни в пустой камере. И твой... красивый и большой мне очень поможет! Хи-хи!)",,,,,
"S ""%%""",S_9f920883,"(Интересно, а каков он на вкус?! Он точно горячий. Крепкий. Возможно, мой язычок ощутил бы, как кровь бешено пульсирует в этом приборе. Он стал бы грубо толкаться мне в горло, растягивая глотку!)",,,,,
"""%%""",narrator_611e1075,"Погрузившись в фантазии, Сара гладила свою аккуратную киску. Набухшие половые губы и выступившая влага однозначно подтверждали, что член Стукова Саре очень не безразличен.",,,,,
"S ""%%""",S_a258d73d,"(А потом этот извращенец наверняка вогнал бы мне! Он игрался бы со мной, как с игрушкой. Его головка медленно скользила бы по моей нежной писечке, а сам Стуков наверняка говорил бы мне, какая я классная соска!)",,,,,
"""%%""",narrator_82649aa8,"Пальчики Сары принялись резво ласкать горошинку клитора, сладкие судороги пробежали по ее телу предвестниками оргазма.",,,,,
"S ""%%""",S_10a6e0f0,(Да! Его здоровенная головка скользила бы вокруг моей мокрой щелочки! Мой сок тек бы прямо на головку! Стуков наверняка бы это комментировал...),,,,,
"S ""%%""",S_11aaa5c6,"({i}'Девка! Ты хочешь этот член?! Ты хочешь, чтобы он драл твою мокрую щель?!{/i}')",,,,,
"S ""%%""",S_23ffd77b,(Да!!!),,,,,
"""%%""",narrator_2553a3f8,"Пальчики Сары погрузились в вагину. Девушка представила, как в нее входит огромный член Стукова, и принялась быстрыми движениями стимулировать себя.",,,,,
"S ""%%""",S_8a6a9674,"(Он вошел бы в меня рывком, заставляя чувствовать боль! Он был бы нетерпелив. Ему было бы плевать на меня. Его здоровенный член таранил бы меня быстро и жестко!)",,,,,
"S ""%%""",S_24cd4fff,Ммммм-ахх...!!,,,,,
"""%%""",narrator_b0fbb0a4,"Сара сильно сжала грудь рукой, пропустив между пальцев сосок.",,,,,
"S ""%%""",S_6c85c525,(Да... Он был бы груб и нетерпелив!),,,,,
"S ""%%""",S_0c6b4fb8,(Его член доставлял бы мне боль и наслаждение!),,,,,
"S ""%%""",S_6ecfcb47,(Он толкал бы меня прямо в шейку матки! Как дикое животное!),,,,,
"S ""%%""",S_0a5220ce,(Да! Да!!! ДААА!!!),,,,,
"""%%""",narrator_b5d9a5d3,"Сара вытянулась дугой, пробитая разрядом сильного оргазма. Открытая улыбка удовольствия скользнула по ее губам впервые за долгое время.",,,,,
"S ""%%""",S_f79f96d8,"(Еще!!! Еще немного!!! Да, а теперь залей меня полностью!)",,,,,
"""%%""",narrator_841770fc,"Сара представила, как огромный член Стукова выстреливает струю спермы прямо в нее. Этот извращенец наверняка долбил бы ее, пока не отстрелялся бы досуха.",,,,,
"S ""%%""",S_b09f2063,(Да! Я самая лучшая! Этот член для меня!),,,,,
"S ""%%""",S_a7e8804b,Ха-а-а-а-а...,,,,,
"""%%""",narrator_6f5b98ba,Наконец Сара расслабилась на кровати. Ее руки обессиленно скользнули вдоль тела. Девушка наслаждалась послеоргазменной легкостью во всем теле. Заботы и страхи ненадолго отступили.,,,,,
"S ""%%""",S_aad9603e,"(Вот так Стуков. Может, ты и самый большой мудак в галактике, но сегодня твой член помог одной одинокой девушке. Пусть и без твоего ведома! Хи-хи-хи!)",,,,,
"S ""%%""",S_71b76bab,*Лизь-лизь*,,,,,
"S ""%%""",S_57b0bb12,"(А чтобы сказал Стуков после секса? {i}'Как тебе, детка?'{/i})",,,,,
"S ""%%""",S_6759c707,"(Нет. Таких, как он, не интересуют эмоции девушек. Он лежал бы рядом с мордой полководца, захватившего планету с одной ротой новобранцев.)",,,,,
"S ""%%""",S_479601ac,"(Может быть, даже велел бы мне сосать его вялый, но все равно немаленький член, чтобы вновь оттрахать меня. Но я встала бы и гордо ушла!)",,,,,
"C ""%%""",C_85c68a33,"(Не угадала, Сара. Он продолжал бы сношать тебя снова и снова, пока ты не потеряла сознание. А, может, и это его не остановило бы! Он успокоился бы только тогда, когда сам отключился.)",,,,,
"S ""%%""",S_13f94b37,!!!,,,,,
"S ""%%""",S_2229ab8b,(Сай'мон... мог бы этого и не говорить...),,,,,
"S ""%%""",S_293c5e8c,"(Но, с другой стороны, он прав... ему бы точно мало было бы...)",,,,,
"C ""%%""",C_a863ffb4,"(Как думаешь, смогла бы ты справиться со стояком Стукова?)",,,,,
"S ""%%""",S_702582a9,"Сай'мон, хватит спрашивать такое!",,,,,
"C ""%%""",C_b772c575,(...),,,,,
"S ""%%""",S_c0ba2808,...{w}...{w}...{w}{size=-3}Справилась бы.{/size},,,,,
"C ""%%""",C_7534de5e,(Ты что-то сказала?),,,,,
"S ""%%""",S_61109c68,"Я говорю, мне так хорошо и спокойно было, пока ты не раскрыл свой рот.",,,,,
"C ""%%""",C_4cb67ad0,"(Хе-хе-хе, но я все слышал.)",,,,,
"S ""%%""",S_190cbc29,Ну вот и отлично... только вот ему знать об этом не нужно!,,,,,
"C ""%%""",C_4dc6aa29,(Это уйдёт с нами в могилу!),,,,,
"S ""%%""",S_019ce4b8,(Не сомневайся!),,,,,
"""%%""",narrator_aab04944_1,Сара еще какое-то время просто лежала и получала удовольствие. Забыв обо всех своих проблемах.,,,,,
"""%%""",narrator_1e4051df_1,Некоторое время спустя.,,,,,
"S ""%%""",S_384735c5,"Ммм, думаю, она может мне помочь с этим...",,,,,
"S ""%%""",S_9818124a,"Ммм, она такая секси...",,,,,
"S ""%%""",S_13ab9577,"Даже если учесть тот факт, что она не в моем вкусе, но всё равно думаю стоит попробовать.",,,,,
"S ""%%""",S_220321f0,"Даже если учесть тот факт, что она не в моем вкусе... Все равно, думаю, стоит попробовать.",,,,,
"S ""%%""",S_3fd751e0,"Черт, жаль, что нет плаката, где она голая...",,,,,
"S ""%%""",S_34a21116,Мне бы так хотелось увидеть что под этими тряпками...,,,,,
"S ""%%""",S_82837c16,"Наверное, милые груди с маленькими сосочками и аккуратная киска... Мммм.",,,,,
"S ""%%""",S_0b98e8c6,"(Хотя, возможно, эти тряпки добавят пикантности в нашей сегодняшней забаве с ней. Хи-хи-хи)",,,,,
"S ""%%""",S_39cbe8b5,"(У тебя наверняка такая нежная кожа. А твои губы... Ммм, я бы хотела впиться в них. Аххх...)",,,,,
"""%%""",narrator_33c3d956,Сара устроилась поудобней и начала двумя пальчиками входить и выходить из своей киски. Рассматривая плакат девушки на стене.,,,,,
"S ""%%""",S_f1ee6493,"(Сними одежду, я же голая, это будет справедливо.)",,,,,
"S ""%%""",S_87a2c452,"(Ох, ты такая красивая. Такие милые соски, они мило смотрятся на твоих больших грудях.)",,,,,
"S ""%%""",S_08c32c0d,"(Даа, двигай своими пальчиками, вот так. Как тебе моя киска? Ммм....)",,,,,
"S ""%%""",S_72696bf8,(Хи-хи твоя киска тоже красивая. Я бы вылизала ее.),,,,,
"S ""%%""",S_91ff2abd,(Аххх... да... давай еще...),,,,,
"""%%""",narrator_1c476410,"Сара начала представлять, будто это не ее рука входит и выходит из киски.",,,,,
"S ""%%""",S_77a77b6e,(Ммм... можешь чуть-чуть ускориться? Ммм... даа... вот так вот хорошо...),,,,,
"""%%""",narrator_71823ad4,"Сара продолжала играться с собой, ей удалось немного расслабиться и забыть о всем происходящем вокруг.",,,,,
"S ""%%""",S_c50da932,"(Даа... давай, я думаю, ты тоже хочешь, чтобы я игралась с твоей киской...)",,,,,
"S ""%%""",S_0b21c777,(Дааа... как приятно...чуть быстрее... ммм... вот так...),,,,,
"""%%""",narrator_86a61b78,"Сара начала заводиться все больше и больше, по чуть-чуть ускоряя движение своей руки.",,,,,
"S ""%%""",S_474f4296,(Ахх... я уже близко... ммм...),,,,,
"S ""%%""",S_58e8f9bf,"(Мои груди сочные? Аахх, даа, сожми их. П-поиграй с моей грудью!)",,,,,
"""%%""",narrator_6ee6869b,"Сара начала также сжимать свою грудь, не прекращая движения своей второй рукой.",,,,,
"S ""%%""",S_28f9593a,(Сильнее... сожми ее сильнее... даа... вот так...),,,,,
"S ""%%""",S_4cd719d7,"(Как бы я хотела, почувствовать твой нежный язычок у себя снизу... Ммм...)",,,,,
"S ""%%""",S_6a5f5ff0,"(Я уверена, ты в этих делах очень опытная... и очень дикая...",,,,,
"S ""%%""",S_7fc2574e,(Ммм... твоя киска такая влажная...),,,,,
"S ""%%""",S_34c6305c,(Я... я... уже совсем близко!),,,,,
"""%%""",narrator_84b300d0,Сара закрыла глаза и начала быстрее играться со своей киской. Грудь в то же время она сжала еще сильнее.,,,,,
"S ""%%""",S_290d378a,(Ахх... да... да... да... Не останавливай... Ахх... даже не думай останавливаться...),,,,,
"S ""%%""",S_75e35c77,"(Аааах... Сжимай сильнее! Глубже! Б-больше, мне нужно больше внутри меня!)",,,,,
"S ""%%""",S_6fdb90ec,"(Мммхааа... Будь дикой со мной, не жалей мою киску!)",,,,,
"""%%""",narrator_ca3a21f9,"Сара все увеличивала темп и увеличивала, по комнате начали раздаваться звуки от игры ее пальчиков.",,,,,
"S ""%%""",S_95bddff2,Аааааааахххх... да... да... да...,,,,,
"S ""%%""",S_dae8b746,Я кончаю!,,,,,
"S ""%%""",S_e8135efe,(Мммм... это так приятно... да... хааааа...),,,,,
"""%%""",narrator_2c8a21f2,Тело Сары начало содрогаться во время этого оргазма. А киска так и сочилась ее соком.,,,,,
"""%%""",narrator_3a075ff6_1,"Сара с облегчением выдохнула. Работа была сделана, и ей оставалось только лежать и наслаждаться последствиями.",,,,,
"""%%""",narrator_aab04944_2,Сара еще какое-то время просто лежала и получала удовольствие. Забыв обо всех своих проблемах.,,,,,
"""%%""",narrator_1e4051df_2,Некоторое время спустя.,,,,,
"S ""%%""",S_0080ec62,"(Хе-хе, не думала, что мне этот плакат пригодится...)",,,,,
"C ""%%""",C_a1137d87,"(Ну вот видишь: дело не во мне или месте, в котором ты находишься. Проблема только в твоей голове.)",,,,,
"S ""%%""",S_79cd6dea,(Будто бы я это не понимаю...),,,,,
"C ""%%""",C_4db2180a,"(Но знаешь... есть некоторые вещи, о которых ты даже не догадываешься.)",,,,,
"S ""%%""",S_d2ac2c68,(!!!),,,,,
"S ""%%""",S_f69d3d50,"(Гр... вот из-за этого я и хотела тебя 'выключить'... Ты, как всегда, собирал информацию во время того, как я это делала...)",,,,,
"C ""%%""",C_37cf9272,"(Да, именно, и есть много для тебя интересного.)",,,,,
"S ""%%""",S_6020f19c,"(Я не хочу это слышать! Я сделала то, что требуется, а значит — мне это уже ни к чему!)",,,,,
"C ""%%""",C_b2881c60,"(... Хорошо, но если что — ты знаешь, как со мной поговорить.)",,,,,
"S ""%%""",S_a3cbd4c6,(...),,,,,
"S ""%%""",S_4cb2e97a,Пора позвать этого извращенца и сообщить ему об этом.,,,,,
"S ""%%""",S_3fe77473,...,,,,,
"S ""%%""",S_2a00d6c8,КТО ВООБЩЕ ПРИДУМАЛ ЭТО???,,,,,
"C ""%%""",C_1a2cea6c,(Стуков.),,,,,
"S ""%%""",S_3fe77473_1,...,,,,,
"S ""%%""",S_8830d311,"(Это был риторический вопрос! Я знаю, что это он придумал...)",,,,,
"C ""%%""",C_e5661c75,(Как же сложно вас понять...),,,,,
"S ""%%""",S_3fe77473_2,...,,,,,
"S ""%%""",S_6f726ef4,"Думаю, пора приступать к следующему заданию Стукова.",,,,,
"S ""%%""",S_15e5535e,Но я не знаю... получится ли у меня... мне нужно сделать это аж три раза...,,,,,
"C ""%%""",C_efa08561,(Конечно же получится. Если бы он не был в этом уверен — он бы не дал тебе это задание.),,,,,
"S ""%%""",S_f862324a,"(А мне кажется, что ты переоцениваешь его возможности...)",,,,,
"C ""%%""",C_293bd345,"(Нет, он качественно делает свою работу. Возможно, позже ты сможешь это понять.)",,,,,
"S ""%%""",S_07183c19,"(Возможно... но куда важней то, что мне предстоит сейчас сделать.)",,,,,
"C ""%%""",C_d9c1fa57,(А ты посмотри на это с другой стороны. Тебя же не шахтером в Келморийском синдикате за еду заставляют работать. Тебе всего-то нужно играться с собой.),,,,,
"C ""%%""",C_0748fc47,(И я тут кое-что тебе хотел предложить. Это сильно ускорит твой прогресс.),,,,,
"S ""%%""",S_5ad3d508,"(Не сейчас, Сай'мон.)",,,,,
"C ""%%""",C_557daaf4,(Хорошо.),,,,,
"S ""%%""",S_e377e7f3,(...),,,,,
"S ""%%""",S_2001c082,"(Ладно, сомнения в сторону. Сделаем это!)",,,,,
"""%%""",narrator_0fb7f44e,Сара незамедлительно начала раздеваться и устроилась поудобнее. Она была готова снова начать играться со своим телом.,,,,,
"S ""%%""",S_34b26c42,"Это так странно... Но у меня создается впечатление, будто я жду... этого...",,,,,
"S ""%%""",S_822bfa69,"Итак, что же мне в этот раз поможет, ах... поиграться с собой?",,,,,
"""%%""",narrator_e074a6a2,"Сара начала представлять себя в образе стриптизерши, готовой выйти на освещенную неоновым светом сцену. Там, за тонким тканевым занавесом, ее ждала толпа похотливых мужчин.",,,,,
"S ""%%""",S_4cb86542,"Ммм, я думаю, это будет весело. Хи-хи-хи.",,,,,
"""%%""",narrator_5e8d2727,"Сара была в предвкушении того, что ее ждет, она устроилась еще более удобно.",,,,,
"S ""%%""",S_a014262f,(Но это даже как-то немного грязно...),,,,,
"S ""%%""",S_56cbee17,"(Я такая грязная девчонка... Но мне нравится, когда во время моего выступления на меня смотрят все эти грязные пьяные людишки... Ахх...)",,,,,
"""%%""",narrator_e3ad6332,"Сара дотронулась своей рукой до груди, чуть-чуть сжимая ее. Она представляла, что одета в очень развратное белье, которое еле прикрывает тело.",,,,,
"S ""%%""",S_37562f01,"(Эти наряды... они совсем ничего не скрывают... Хотя... с другой стороны... я хотела бы, чтобы они были более смелые... Аххх... у этого извращенца Стукова и то более развратный вкус...)",,,,,
"S ""%%""",S_5c78191a,(Ммм... да...),,,,,
"""%%""",narrator_e2b33b71,"Сара принялась ласкать свою промежность, она делала это очень нежно и медленно. На удивление, в этот раз у Сары не возникло никаких проблем с местом и временем. Она просто отдалась полностью делу.",,,,,
"S ""%%""",S_f6a8732f,"(Как хорошо, что я танцую в трусиках, хотя... это сложно назвать трусиками, это скорее белье для привлечения мужчин... Аххх...)",,,,,
"S ""%%""",S_9cfea526,"(Но если бы его на мне не было, то все бы знали, что для меня это не просто работа... Ахх... я это делаю не ради денег... Мммммн...)",,,,,
"S ""%%""",S_ed49194b,(Дааа!!!... Мммм... Как приятно...),,,,,
